delta_net_http,after_net_http,delta_subprocess_exec,after_subprocess_exec,delta_env_cred_access,after_env_cred_access,delta_filesystem,after_filesystem,delta_encoded_blob,after_encoded_blob,delta_install_hook,after_install_hook,delta_obfuscation,after_obfuscation,delta_loc,delta_char,entropy_before,entropy_after,delta_entropy,delta_longest_token,ast_nodes_after,package,ecosystem,version_after_date,label
0,30,0,2,0,0,0,5,0,7,0,1,0,0,26,875,4.7,4.7,0.0,-7,-1,fastjsonschema,pypi,2025-08-14T18:49:34.776508Z,0
1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,496,4.561,4.564,0.003,0,-1,backoff,pypi,2022-10-05T19:19:30.546686Z,0
0,16,0,0,0,0,0,0,0,0,0,4,0,0,33,1368,4.744,4.736,-0.008,0,-1,jsonpatch,pypi,2023-06-16T21:01:28.466546Z,0
-12,38,-2,60,-132,177,-4,77,-7,31,0,0,-13,35,-4436,-153918,4.882,4.947,0.065,0,-1,paramiko,pypi,2026-05-09T18:28:50.295900Z,0
2,182,0,27,0,45,0,18,0,1,0,0,0,10,65,2851,4.934,4.934,0.0,0,-1,black,pypi,2026-05-18T17:05:02.757727Z,0
3,115,0,18,0,2,0,1,0,0,0,0,0,2,-195,-7877,4.963,4.953,-0.01,0,-1,mpmath,pypi,2026-06-24T02:12:41.463111Z,0
1,210,0,0,4,312,0,0,0,79,0,1,0,0,1201,42760,4.788,4.814,0.026,0,-1,authlib,pypi,2026-05-06T08:10:21.436876Z,0
8,915,0,199,5,485,0,12,0,210,0,2,0,0,1883,63340,4.688,4.688,0.0,0,-1,sentry-sdk,pypi,2026-06-30T08:13:45.566000Z,0
0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,41,4.68,4.681,0.001,0,-1,matplotlib-inline,pypi,2026-05-08T17:33:32.055636Z,0
-10,423,0,0,0,379,0,0,0,0,0,1,0,0,-70,-2972,4.743,4.741,-0.002,0,-1,google-cloud-kms,pypi,2026-06-22T23:19:22.647957Z,0
2,45,0,3,0,0,0,0,0,0,0,1,0,0,20,899,4.731,4.73,-0.001,0,-1,asttokens,pypi,2025-11-15T16:43:16.109906Z,0
0,6728,0,0,0,8560,0,0,0,6,0,1,0,0,0,-147,4.788,4.788,0.0,0,-1,google-cloud-compute,pypi,2026-06-25T23:39:01.012964Z,0
0,7937,0,37,0,6903,0,97,0,209,0,31,0,1,1452,55028,4.76,4.76,0.0,0,-1,google-cloud-aiplatform,pypi,2026-06-30T22:55:44.887925Z,0
1,403,0,0,0,3172,0,0,0,0,0,1,0,0,1554,63590,4.82,4.819,-0.001,0,-1,google-analytics-admin,pypi,2026-06-25T23:38:49.823075Z,0
0,8,0,0,0,0,0,0,0,0,0,4,0,0,7,408,4.699,4.704,0.005,0,-1,cloudpickle,pypi,2025-11-03T09:25:25.534602Z,0
0,45,0,2,0,0,0,2,0,0,0,0,0,0,40,1788,5.11,5.11,0.0,0,-1,sqlparse,pypi,2025-12-19T07:17:46.573022Z,0
0,30,0,0,0,65,0,13,0,0,0,1,0,0,-93,-3009,4.773,4.774,0.001,0,-1,msal-extensions,pypi,2025-03-14T23:51:03.016939Z,0
0,9,0,87,0,12,0,13,0,0,0,0,0,0,48,1960,4.677,4.677,0.0,0,-1,pytest-xdist,pypi,2025-07-01T13:30:56.632054Z,0
0,77,0,0,0,115,0,0,0,109,0,0,0,1,8,444,4.818,4.818,0.0,0,-1,joserfc,pypi,2026-06-29T09:03:09.393162Z,0
6,45,0,0,0,18,3,7,0,3,0,0,0,0,1141,44900,4.615,4.669,0.054,0,-1,gcsfs,pypi,2026-06-18T03:16:07.407848Z,0
0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.613,4.613,0.0,0,-1,pydantic-graph,pypi,2026-07-02T02:19:48.492894Z,0
2,23,0,0,0,2,0,0,0,0,0,1,0,0,119,3837,4.419,4.42,0.001,0,-1,asgiref,pypi,2026-02-03T13:30:13.039625Z,0
0,4,0,7,0,4,0,0,0,0,0,1,0,0,17,745,4.387,4.389,0.002,0,-1,stack-data,pypi,2023-09-30T13:58:03.530734Z,0
1,2,0,3,0,1,0,0,0,0,0,1,0,0,30,903,4.512,4.507,-0.005,0,-1,pure-eval,pypi,2024-07-21T12:58:20.040816Z,0
14,714,0,0,10,1330,0,18,0,91,0,3,-2,0,1881,50354,4.572,4.572,0.0,-1258,-1,azure-storage-blob,pypi,2026-06-08T11:45:37.213834Z,0
0,8,0,0,0,0,0,0,0,0,0,1,0,0,13,564,4.829,4.834,0.005,0,-1,webencodings,pypi,2017-04-05T20:21:32.581689Z,0
0,3,0,224,0,38,0,15,0,0,0,0,0,0,25,315,4.661,4.666,0.005,1,-1,execnet,pypi,2025-11-12T09:56:36.333212Z,0
21,110,2,13,1,12,3,41,0,0,0,31,0,1,1315,15321,4.637,4.642,0.005,0,-1,babel,pypi,2026-02-01T12:30:53.445172Z,0
2,14775,0,35,6,2626,0,21,0,217,0,5,0,0,12,906,4.672,4.672,0.0,0,-1,kubernetes,pypi,2026-06-01T18:20:28.737867Z,0
5,320,0,11,0,37,0,117,0,0,0,8,0,1,2369,104724,4.679,4.687,0.008,0,-1,datasets,pypi,2026-06-05T13:18:24.435738Z,0
16,296,-1,107,6,109,2,10,2,34,0,4,0,3,9056,299296,4.638,4.638,0.0,0,-1,gunicorn,pypi,2026-05-05T06:38:23.007769Z,0
0,14,0,3,0,2,0,0,0,0,0,1,0,0,3,-181,5.353,5.348,-0.005,0,-1,grpc-google-iam-v1,pypi,2026-04-01T01:57:47.690354Z,0
0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,5.152,0.002,0,-1,types-requests,pypi,2026-05-18T06:07:37.044561Z,0
6,430,0,1,0,15,0,0,0,0,0,1,0,0,1052,40965,4.846,4.849,0.003,0,-1,narwhals,pypi,2026-07-01T11:21:51.677645Z,0
0,123,0,0,0,1,0,0,0,0,0,0,0,0,168,5818,4.731,4.753,0.022,0,-1,marshmallow,pypi,2026-04-03T21:46:31.241050Z,0
1,511,0,12,10,1124,0,10,0,27,0,1,0,0,916,44407,4.772,4.772,0.0,0,-1,databricks-sdk,pypi,2026-06-24T15:36:59.986112Z,0
0,4,0,0,0,6,0,0,0,0,0,0,0,0,1,52,5.047,5.046,-0.001,0,-1,termcolor,pypi,2025-12-29T12:55:20.718586Z,0
-6,115,-10,126,0,38,-6,112,0,2,-3,32,-92,4,-41873,-2116855,4.615,4.617,0.002,0,-1,cython,pypi,2026-06-30T07:42:08.211230Z,0
1,562,0,0,0,118,0,0,0,3,0,1,0,0,92,2548,4.841,4.842,0.001,0,-1,google-cloud-dlp,pypi,2026-06-22T23:18:44.103939Z,0
4,886,0,111,0,176,0,8,0,31,0,4,0,0,100,3626,4.779,4.779,0.0,0,-1,tornado,pypi,2026-06-08T17:34:38.052127Z,0
0,17,0,2,0,0,0,0,0,3,0,0,0,0,-19,-481,4.921,4.915,-0.006,0,-1,python-json-logger,pypi,2026-03-29T04:39:55.266869Z,0
-25,27,0,0,-1,0,0,1,0,0,0,0,0,0,-1660,-52306,4.491,4.49,-0.001,-14,-1,cachecontrol,pypi,2025-11-14T04:32:11.733599Z,0
0,5,0,0,0,0,0,0,0,0,0,3,0,0,1707,66228,4.844,4.582,-0.262,6,-1,tree-sitter,pypi,2026-06-30T12:13:42.718370Z,0
2,60,0,0,0,0,0,0,0,0,0,0,0,0,133,5331,4.758,4.815,0.057,19,-1,xmltodict,pypi,2026-02-22T02:21:21.039836Z,0
0,6,0,33,0,11,0,8,0,0,0,46,0,0,57,2274,4.807,4.816,0.009,0,-1,setuptools-scm,pypi,2026-06-25T05:27:09.037464Z,0
-2,200,0,0,0,276,0,0,0,2,0,1,0,0,-1,-982,4.625,4.627,0.002,0,-1,google-cloud-texttospeech,pypi,2026-06-22T23:20:37.235003Z,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.655,4.655,0.0,0,-1,opentelemetry-instrumentation-threading,pypi,2026-06-24T15:19:00.813782Z,0
1,34,0,1,0,0,0,0,0,0,0,0,0,0,-3,-164,5.145,5.145,0.0,0,-1,pandas-stubs,pypi,2026-05-30T17:47:39.130065Z,0
-10,455,0,0,0,346,0,0,0,7,0,1,0,0,-139,-3780,4.573,4.568,-0.005,0,-1,google-cloud-speech,pypi,2026-06-03T16:12:40.909282Z,0
0,3,0,3,0,2,0,0,0,150,0,5,0,0,0,0,4.923,4.923,0.0,0,-1,librt,pypi,2026-06-30T16:12:03.947359Z,0
27,843,3,105,1,362,0,35,0,55,0,4,0,0,2032,89631,4.868,4.843,-0.025,0,-1,pymongo,pypi,2026-04-20T16:37:20.888016Z,0
-9,418,0,3,0,222,0,0,0,0,0,1,0,0,-72,-2185,4.655,4.655,0.0,0,-1,google-cloud-pubsub,pypi,2026-06-03T15:27:41.119263Z,0
0,193,0,61,0,15,0,41,0,15,0,7,0,0,0,0,4.512,4.512,0.0,0,-1,isort,pypi,2026-04-24T07:48:43.381924Z,0
0,169,0,0,0,101,0,2,0,7,0,1,0,0,0,-6,4.812,4.812,0.0,0,-1,databricks-sql-connector,pypi,2026-06-15T07:04:52.628148Z,0
1,833,0,0,0,5,0,4,0,0,0,0,0,0,120,4674,4.811,4.816,0.005,0,-1,markdown,pypi,2026-02-09T14:57:25.787117Z,0
0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.562,4.562,0.0,0,-1,dbt-adapters,pypi,2026-05-21T10:36:00.965359Z,0
0,372,0,21,0,157,0,10,0,39,0,1,0,11,67,2978,4.865,4.865,0.0,0,-1,cfn-lint,pypi,2026-06-29T18:39:26.570191Z,0
-1,21,0,31,0,3,1,12,0,0,0,3,0,0,9,1055,4.756,4.766,0.01,0,-1,watchdog,pypi,2024-11-01T14:06:24.793551Z,0
0,103,0,47,0,5,0,4,0,3,0,7,0,0,18,867,4.983,4.985,0.002,0,-1,py4j,pypi,2025-01-15T03:53:15.648799Z,0
2,167,2,49,2,86,0,13,0,0,0,2,0,0,448,15201,4.347,4.347,0.0,0,-1,asyncpg,pypi,2025-11-24T23:25:23.527329Z,0
0,38,0,0,0,0,0,0,0,0,0,0,0,0,487,16481,4.761,4.902,0.141,0,-1,tinycss2,pypi,2025-11-23T10:29:08.676338Z,0
1,7,0,0,0,0,0,0,0,0,0,0,0,0,-17,284,4.509,4.51,0.001,0,-1,aioitertools,pypi,2025-11-06T22:17:06.502055Z,0
0,59,0,44,0,2,0,3,0,5,0,0,0,0,0,-55,4.933,4.932,-0.001,0,-1,pyperclip,pypi,2025-09-26T14:40:36.069557Z,0
0,473,0,31,0,30,0,58,0,134,0,0,0,16,24,1009,5.003,5.003,0.0,0,-1,pypdf,pypi,2026-06-23T14:18:28.867545Z,0
1,266,1,214,0,102,0,37,0,7,0,89,0,0,249,12447,5.17,5.17,0.0,0,-1,debugpy,pypi,2026-06-01T19:30:37.148193Z,0
0,49,0,0,0,0,0,0,0,0,0,0,0,0,1,76,4.599,4.599,0.0,0,-1,mdit-py-plugins,pypi,2026-05-13T09:03:37.760000Z,0
0,12,0,0,0,0,0,4,0,0,0,1,0,0,24,890,4.683,4.68,-0.003,0,-1,pytest-mock,pypi,2025-09-16T16:37:25.734966Z,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,-25,-544,4.52,4.51,-0.01,0,-1,nest-asyncio,pypi,2024-01-21T14:25:17.223200Z,0
3,53,0,4,0,12,0,4,0,0,0,0,0,0,440,14357,4.791,4.801,0.01,0,-1,structlog,pypi,2026-06-06T07:33:38.046641Z,0
26,1048,2,256,3,431,15,1300,0,8,0,5,0,0,2788,108809,4.638,4.638,0.0,0,-1,dulwich,pypi,2026-06-30T11:49:33.969496Z,0
1,14,0,0,0,0,0,2,0,0,0,0,0,0,34,1143,4.635,4.637,0.002,0,-1,importlib-resources,pypi,2026-04-12T16:36:08.219817Z,0
0,35,0,28,0,233,0,10,0,0,0,0,0,0,12,473,5.245,5.245,0.0,0,-1,pyzmq,pypi,2025-09-08T23:07:26.274469Z,0
0,25,0,0,0,0,0,0,0,0,0,0,0,0,204,8959,4.654,4.666,0.012,0,-1,jsonschema-path,pypi,2026-05-19T20:44:59.225963Z,0
0,67,0,0,0,0,0,10,0,0,0,1,0,0,-1,-20,5.025,5.025,0.0,0,-1,xlsxwriter,pypi,2025-09-16T00:16:20.108745Z,0
0,30,0,80,0,26,0,4,0,0,0,7,0,0,1,20,4.753,4.753,0.0,0,-1,vcs-versioning,pypi,2026-06-29T13:26:05.367818Z,0
2,217,0,11,0,0,0,1,0,0,0,0,0,0,778,45678,4.949,4.935,-0.014,8,-1,python-docx,pypi,2025-06-16T20:46:22.506016Z,0
5,1138,0,16,23,1542,2,18,12,54,0,0,0,0,6222,249761,4.765,4.765,0.0,0,-1,langsmith,pypi,2026-07-02T11:14:28.552110Z,0
0,148,0,0,0,0,0,0,0,0,0,0,0,0,3,-22,4.877,4.877,0.0,0,-1,linkify-it-py,pypi,2026-03-01T07:48:46.098014Z,0
-5,17,0,0,0,0,0,0,0,0,-1,1,0,0,-90,-2682,4.948,4.935,-0.013,0,12880,flatbuffers,pypi,2025-12-19T23:16:13.622515Z,0
1,30,0,0,0,0,0,0,0,0,-1,13,0,0,271,8064,4.934,4.933,-0.001,-4,-1,pkginfo,pypi,2025-02-19T15:27:33.071696Z,0
9,22,0,0,0,0,0,4,3,7,0,0,0,0,2476,84959,4.656,4.657,0.001,1,-1,installer,pypi,2026-05-11T18:13:26.252723Z,0
0,602,0,46,15,451,0,27,0,87,0,4,0,0,12,2077,4.906,4.906,0.0,0,-1,snowflake-snowpark-python,pypi,2026-06-10T20:35:58.734295Z,0
0,9,0,8,0,24,0,2,0,0,0,0,0,0,113,-1808,4.539,4.595,0.056,0,-1,cyclopts,pypi,2026-06-29T15:04:40.621318Z,0
0,5,0,0,0,7,0,10,0,0,0,1,0,0,62,2223,4.594,4.592,-0.002,0,-1,lz4,pypi,2025-11-03T13:01:24.965987Z,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5.483,5.483,0.0,0,-1,uc-micro-py,pypi,2026-03-01T06:31:26.257412Z,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,90,4733,4.541,4.548,0.007,0,-1,pathable,pypi,2026-05-19T18:15:10.728091Z,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,5.15,0.0,0,-1,llama-parse,pypi,2026-02-13T23:29:35.432453Z,0
4,2775,0,177,2,1824,0,28,0,186,0,9,0,1,102,3138,4.333,4.333,0.0,0,-1,fastmcp,pypi,2026-06-06T01:30:38.118519Z,0
0,11,0,0,0,96,0,6,0,18,0,0,0,0,1,90,4.53,4.53,0.0,0,-1,llama-cloud-services,pypi,2026-02-13T23:29:38.958113Z,0
-9,580,0,0,0,208,0,0,0,0,0,1,0,0,-149,-3283,4.553,4.547,-0.006,0,-1,google-cloud-tasks,pypi,2026-06-22T23:20:32.660783Z,0
-18,620,-34,80,-39,140,-27,91,-2,5,-24,23,0,1,-3248,-117790,5.22,5.22,0.0,0,-1,pymupdf,pypi,2026-06-29T09:03:30.608356Z,0
1,1163,0,0,7,150,0,11,0,3,0,0,0,0,53,1949,4.618,4.622,0.004,0,-1,slack-sdk,pypi,2026-06-30T18:04:39.636705Z,0
0,3,14,14,1,3,7,7,0,0,0,2,0,0,978,39932,4.352,4.385,0.033,0,-1,pytokens,pypi,2026-01-30T01:02:50.393746Z,0
2,272,30,245,0,23,0,9,0,0,0,1,0,0,608,30715,4.924,4.924,0.0,0,-1,beartype,pypi,2025-12-13T06:50:28.266768Z,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,187,4.996,4.997,0.001,0,-1,fastuuid,pypi,2025-10-19T22:25:21.509182Z,0
0,33,0,3,0,7,0,1,0,1,0,0,0,0,8,589,4.652,4.652,0.0,0,-1,psycopg,pypi,2026-05-01T23:20:50.816614Z,0
-10,11,0,0,0,0,0,0,0,0,0,0,0,0,-8,-3571,4.688,4.52,-0.168,-522,-1,jsonref,pypi,2023-01-16T16:10:02.255075Z,0
0,204,0,3,2,514,0,8,0,24,0,11,0,91,574,17497,4.97,4.972,0.002,0,-1,pycryptodome,pypi,2025-05-17T17:20:05.057905Z,0
0,72,0,34,1,206,0,4,0,20,0,2,0,0,2654,116497,4.691,4.692,0.001,0,-1,lmnr,pypi,2026-06-19T19:53:38.993611Z,0
2,28,0,1,0,0,0,0,0,0,0,1,0,0,189,6482,4.755,4.747,-0.008,0,-1,typedload,pypi,2026-05-23T22:38:52.945938Z,0
-9,487,0,8,0,260,0,0,0,0,0,1,0,0,-64,-2836,4.667,4.667,0.0,0,-1,google-cloud-logging,pypi,2026-06-03T15:27:37.407036Z,0
-15,675,0,0,0,553,0,0,0,1,0,1,0,0,-13,-4402,4.737,4.736,-0.001,0,-1,google-cloud-monitoring,pypi,2026-06-03T15:27:39.536903Z,0
0,3,0,1,0,0,0,0,0,0,0,1,0,0,41,1816,4.637,4.655,0.018,0,-1,mccabe,pypi,2022-01-24T01:14:49.620723Z,0
0,2219,0,653,0,762,0,249,0,60,0,27,0,0,0,0,4.313,4.313,0.0,0,-1,torch,pypi,2026-06-17T21:08:43.160075Z,0
0,32,0,0,0,1,0,0,0,0,0,0,0,0,47,1287,4.662,4.662,0.0,0,-1,rich-toolkit,pypi,2026-06-05T08:56:58.586407Z,0
0,2,0,0,0,0,0,0,0,0,0,1,0,0,3,104,4.637,4.654,0.017,1,-1,durationpy,pypi,2025-05-17T13:52:36.463582Z,0
0,31,0,25,0,82,0,33,0,2,0,1,0,0,0,9,4.693,4.693,0.0,0,-1,jupyter-core,pypi,2025-10-16T19:19:16.783401Z,0
0,1,0,1,0,0,0,0,0,0,0,1,0,0,39,1409,4.691,4.685,-0.006,0,-1,typing-inspect,pypi,2023-05-24T20:25:45.287357Z,0
-2,35,0,0,0,1,0,0,0,0,0,0,0,0,26,1359,4.923,4.915,-0.008,0,-1,pymysql,pypi,2026-05-19T08:26:20.974048Z,0
3,31,1,9,0,6,2,6,0,0,2,4,0,0,9859,312495,4.876,4.874,-0.002,0,-1,griffelib,pypi,2026-06-19T12:05:38.742223Z,0
0,767,0,80,0,126,0,169,0,27,0,17,0,8,78,2937,4.577,4.577,0.0,0,-1,poetry,pypi,2026-05-09T15:18:55.947130Z,0
0,715,0,72,0,49,1,96,0,18,0,0,0,0,114,4136,4.774,4.774,0.0,0,-1,sphinx,pypi,2025-12-31T15:09:25.561651Z,0
0,16,0,0,0,3,0,0,0,0,0,0,0,0,305,8778,4.486,4.591,0.105,0,-1,opentelemetry-exporter-prometheus,pypi,2026-06-24T15:19:44.159640Z,0
0,9,0,3,0,7,0,5,0,0,0,18,0,0,12,261,4.397,4.401,0.004,0,-1,ruamel-yaml-clib,pypi,2025-11-16T16:13:02.540921Z,0
0,18,0,2,0,0,0,14,0,0,0,0,0,0,0,-10,4.672,4.671,-0.001,0,-1,safetensors,pypi,2026-06-09T07:52:18.829558Z,0
0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,5.241,5.254,0.013,0,-1,types-toml,pypi,2026-05-18T06:02:15.860523Z,0
1,11,0,6,1,30,2,13,0,0,0,3,0,0,172,5601,4.822,4.859,0.037,4,-1,brotli,pypi,2025-11-05T18:37:53.429868Z,0
0,182,0,0,0,3,0,4,0,0,0,0,0,0,13,993,4.569,4.569,0.0,0,-1,rich-rst,pypi,2026-06-25T17:24:09.557089Z,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.611,4.611,0.0,0,-1,psycopg-binary,pypi,2026-05-01T23:24:20.060492Z,0
0,7,0,0,0,0,0,0,0,0,-1,0,0,0,14,207,4.584,4.588,0.004,0,-1,crashtest,pypi,2022-11-02T21:15:12.437692Z,0
0,5,0,2,0,1,0,1,0,0,0,2,0,0,26,1232,4.709,4.711,0.002,0,-1,pycodestyle,pypi,2025-06-20T18:49:47.491704Z,0
0,14,0,72,-3,89,0,25,0,4,0,0,0,0,24,1215,4.63,4.63,0.0,0,-1,jupyter-client,pypi,2026-06-09T13:14:58.835016Z,0
0,698,0,31,2,294,0,0,0,9,0,1,0,0,115,4576,4.593,4.593,0.0,0,-1,google-cloud-bigtable,pypi,2026-06-25T23:38:54.449241Z,0
310,139161,0,6,3,2683,0,14,0,73,0,53,0,44,68,39638,4.63,4.63,0.0,0,-1,pygithub,pypi,2026-04-14T07:26:12.382245Z,0
0,9,0,0,0,0,0,3,0,3,0,0,0,0,25,922,4.952,4.952,0.0,0,-1,cbor2,pypi,2026-06-02T19:00:21.183771Z,0
13,28,0,0,2,2,0,0,0,0,0,0,0,0,605,17085,4.785,4.901,0.116,0,-1,semver,pypi,2025-01-24T13:19:24.949425Z,0
5,13,0,0,0,73,0,0,0,21,0,0,0,0,1162,48118,4.839,4.844,0.005,13,-1,py-key-value-aio,pypi,2026-05-27T16:37:06.629948Z,0
1,51,0,0,0,55,0,0,0,0,0,0,0,0,65,2716,4.634,4.654,0.02,0,-1,opentelemetry-instrumentation-fastapi,pypi,2026-06-24T15:18:38.553424Z,0
-17,559,0,0,0,553,0,0,0,7,0,1,0,0,-196,-6438,4.662,4.663,0.001,0,-1,google-cloud-vision,pypi,2026-06-22T23:20:49.890695Z,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,20,789,4.924,4.941,0.017,0,-1,tomli-w,pypi,2025-01-15T12:07:22.074224Z,0
0,199,0,29,0,50,0,60,0,3,0,8,0,2,1427,66513,4.704,4.704,0.0,0,-1,onnxruntime,pypi,2026-06-15T22:43:43.894329Z,0
0,3,0,0,0,2,0,0,0,0,0,1,0,0,9,485,4.623,4.644,0.021,0,-1,pytest-timeout,pypi,2025-05-05T19:44:33.502941Z,0
0,164,0,2,0,19,0,1,0,10,0,1,0,0,-11,-209,4.733,4.731,-0.002,0,-1,msrest,pypi,2022-06-13T22:41:22.420385Z,0
0,8,0,11,0,23,0,2,0,0,0,0,0,0,8,135,4.578,4.578,0.0,0,-1,cleo,pypi,2024-11-18T13:58:33.122720Z,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,157,5.021,5.031,0.01,0,-1,text-unidecode,pypi,2019-08-30T21:37:03.543829Z,0
0,2,0,5,0,0,0,1,0,0,0,5,0,0,-1,-25,4.934,4.936,0.002,0,-1,python-slugify,pypi,2024-02-08T18:32:43.911471Z,0
37,109,0,0,0,7,0,4,0,0,0,2,0,0,1375,43304,4.761,4.605,-0.156,0,-1,poetry-plugin-export,pypi,2026-01-18T14:55:23.106550Z,0
0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,29,4.667,4.669,0.002,0,-1,ipython-pygments-lexers,pypi,2025-01-17T11:24:33.271103Z,0
1,34,0,61,-1,20,2,174,0,0,0,2,0,0,125,5454,5.066,5.074,0.008,7,-1,backports-zstd,pypi,2026-06-14T10:49:05.528302Z,0
0,12,0,0,0,0,0,0,0,3,0,0,0,0,-1,-20,4.797,4.797,0.0,0,-1,wsproto,pypi,2025-11-20T18:18:00.454632Z,0
0,326,0,2,0,208,0,3,0,8,0,0,0,0,1192,42230,4.808,4.809,0.001,0,-1,awswrangler,pypi,2026-06-25T12:01:20.402133Z,0
0,4,0,0,3,3,0,0,0,0,0,0,0,0,13,229,4.713,4.711,-0.002,0,-1,pyee,pypi,2026-02-14T21:12:26.263088Z,0
8,109,0,3,81,507,0,3,0,4,0,0,0,0,242,33062,4.962,4.965,0.003,0,-1,ghapi,pypi,2026-06-22T03:57:41.999442Z,0
0,19,0,98,0,50,0,0,0,15,0,5,0,0,1,-8,4.435,4.435,0.0,0,-1,invoke,pypi,2026-04-07T15:17:46.875858Z,0
1,1036,0,8,0,18,0,4,12,68,0,0,0,0,765,27661,4.477,4.478,0.001,0,-1,playwright,pypi,2026-06-29T10:32:48.428550Z,0
0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4.918,4.918,0.0,0,-1,grpcio-health-checking,pypi,2026-06-29T04:42:01.522259Z,0
1,8,0,0,0,0,0,0,0,0,0,1,0,0,201,8591,4.478,4.508,0.03,3,-1,deprecation,pypi,2020-04-20T14:23:36.581193Z,0
-5,296,0,0,0,415,0,0,0,1,0,1,0,0,-57,-2987,4.692,4.685,-0.007,0,-1,google-cloud-videointelligence,pypi,2026-06-22T23:20:48.329463Z,0
-9,194,0,0,0,276,0,0,0,0,0,1,0,0,-76,-3732,4.614,4.617,0.003,0,-1,google-cloud-workflows,pypi,2026-06-22T23:21:01.190050Z,0
0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,5,4.863,4.863,0.0,0,-1,xlrd,pypi,2025-06-14T08:46:37.766025Z,0
-3,191,0,0,0,207,0,0,0,0,0,1,0,0,-64,-1928,4.538,4.53,-0.008,0,-1,google-cloud-language,pypi,2026-06-22T23:19:24.258370Z,0
-1,52,0,1,0,2,0,0,0,56,0,1,0,0,10,572,4.939,4.922,-0.017,0,-1,sqlalchemy-bigquery,pypi,2026-05-07T08:03:33.787488Z,0
-8,477,0,0,0,1035,0,0,0,0,0,1,0,0,-116,-1157,4.714,4.724,0.01,0,-1,google-cloud-run,pypi,2026-06-22T23:20:29.456140Z,0
0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,31,5.243,5.247,0.004,0,-1,rfc3339-validator,pypi,2021-05-12T16:37:52.536885Z,0
0,63,0,0,0,21,0,0,0,0,0,0,0,0,3,39,4.526,4.526,0.0,0,-1,opentelemetry-instrumentation-asgi,pypi,2026-06-24T15:18:23.107309Z,0
0,13,0,3,0,43,0,12,0,27,0,2,0,0,7,-3,4.696,4.696,0.0,0,-1,nbformat,pypi,2024-04-04T11:20:34.895147Z,0
0,14,0,1,0,0,0,0,0,0,0,1,0,0,807,33803,4.68,4.679,-0.001,0,-1,arrow,pypi,2025-10-18T17:46:45.663184Z,0
13,32,1,2,63,63,11,17,15,18,0,0,0,0,16782,633826,4.675,4.867,0.192,0,-1,deepdiff,pypi,2026-05-15T20:18:03.956332Z,0
0,30,1,53,31,60,2,20,0,11,0,2,0,0,758,26855,4.847,4.85,0.003,0,-1,ipykernel,pypi,2026-06-10T08:41:23.648468Z,0
-4,152,0,0,0,138,0,0,0,0,0,1,0,0,-69,-1892,4.538,4.532,-0.006,0,-1,google-cloud-redis,pypi,2026-06-22T23:20:24.390901Z,0
7,560,0,0,0,362,0,224,0,0,0,1,0,0,4631,177391,4.703,4.709,0.006,0,-1,google-cloud-dataform,pypi,2026-06-25T23:39:02.823134Z,0
0,16,0,5,0,66,0,24,0,0,0,0,0,0,12,477,4.626,4.631,0.005,0,-1,dbt-common,pypi,2026-05-04T20:28:17.762727Z,0
0,16,0,0,0,5,0,0,0,0,0,0,0,0,14,191,4.428,4.384,-0.044,0,-1,croniter,pypi,2026-03-15T08:43:46.626274Z,0
0,68,0,0,0,9,0,9,0,3,0,1,0,0,2,38,4.722,4.722,0.0,0,-1,mistune,pypi,2026-06-23T00:29:27.088734Z,0
-1,84,0,0,-10,728,0,0,0,0,0,1,0,0,-12,-704,4.595,4.589,-0.006,0,-1,google-cloud-os-login,pypi,2026-06-22T23:20:00.714057Z,0
-2,45,0,19,0,43,0,17,0,0,0,0,0,0,-61,-2525,4.628,4.624,-0.004,0,-1,argcomplete,pypi,2026-06-30T22:28:20.547827Z,0
0,60,0,0,0,10,0,1,0,1,0,1,0,0,196,6661,4.561,4.561,0.0,0,-1,snowflake-sqlalchemy,pypi,2026-06-22T07:48:48.218809Z,0
0,10,0,0,0,0,0,55,0,0,0,1,0,0,187,7199,4.594,4.592,-0.002,0,-1,backports-tarfile,pypi,2024-05-28T17:01:53.112046Z,0
0,322,0,3,0,0,0,0,0,2,0,2,0,0,60,3353,4.979,4.979,0.0,0,-1,bleach,pypi,2026-06-05T13:01:12.504892Z,0
